what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1450037263448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1450037270901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1450037278971
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1450037296795
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1450037298943
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1450037299047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1450037341190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1450037347291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1450037368407
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1450037370776
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1450037370976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1450037377574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1450037393039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1450037395316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1450037396901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1450037402733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1450037405105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1450037415074
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1450037422479
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1450037423652
started,bundle,org.eclipse.datatools.connectivity.ui,1.2.2.v201111190813,"org.eclipse.datatools.connectivity.ui",1450037424599
