what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449235241786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449235254771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449235259035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449235261574
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1449235261654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1449235261657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449235271242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449235330982
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1449235345147
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1449235347332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449235354202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449235382823
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1449235388032
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1449235396640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449235399497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449235402840
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1449235402938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1449235402938
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1449235405545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449235406587
